# stability, res-p, res-q, id, time, a, psi, e, inc
0, 0, 0, 314, 7.3529e+05, 2.6151e+02, 1.5041e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 7.3951e+05, 2.6150e+02, 3.7157e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.4374e+05, 2.6150e+02, 5.9281e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 7.4797e+05, 2.6151e+02, 1.8463e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 7.5219e+05, 2.6150e+02, 4.0494e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.5642e+05, 2.6150e+02, 6.2616e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 7.6064e+05, 2.6150e+02, 2.1793e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.6487e+05, 2.6151e+02, 4.3825e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.6909e+05, 2.6150e+02, 3.1135e-01, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 7.7332e+05, 2.6150e+02, 2.5180e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.7755e+05, 2.6151e+02, 4.7245e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 7.8177e+05, 2.6150e+02, 6.4127e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.8600e+05, 2.6150e+02, 2.8519e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 7.9022e+05, 2.6151e+02, 5.0572e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 7.9445e+05, 2.6151e+02, 9.8068e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.9867e+05, 2.6150e+02, 3.1838e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 8.0290e+05, 2.6151e+02, 5.3897e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.0713e+05, 2.6151e+02, 1.3107e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 8.1135e+05, 2.6150e+02, 3.5136e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.1558e+05, 2.6150e+02, 5.7230e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.1980e+05, 2.6151e+02, 1.6443e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 8.2403e+05, 2.6150e+02, 3.8480e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.2826e+05, 2.6150e+02, 6.0486e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 8.3248e+05, 2.6151e+02, 1.9695e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.3671e+05, 2.6150e+02, 4.1757e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.4093e+05, 2.6150e+02, 9.9949e-02, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 8.4516e+05, 2.6150e+02, 2.2975e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.4938e+05, 2.6151e+02, 4.5032e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.5361e+05, 2.6150e+02, 4.2543e-01, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 8.5784e+05, 2.6150e+02, 2.6274e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.6206e+05, 2.6151e+02, 4.8322e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 8.6629e+05, 2.6150e+02, 7.5537e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.7051e+05, 2.6150e+02, 2.9619e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 8.7474e+05, 2.6151e+02, 5.1657e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 8.7896e+05, 2.6151e+02, 1.0866e+00, 6.9407e-01, 4.2060e-01
